,Target,QID Combination,DiSCO Score
3699,WGTP,"('AGEP', 'INDP_CAT', 'RAC1P', 'SEX')",0.0022
3700,WGTP,"('INDP_CAT', 'PWGTP', 'RAC1P', 'SEX')",0.0047
3701,WGTP,"('DVET', 'INDP_CAT', 'RAC1P', 'SEX')",0.0003
3702,WGTP,"('NPF', 'PUMA', 'RAC1P', 'SEX')",0.0015
3703,WGTP,"('NPF', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.001
3704,WGTP,"('INDP', 'NPF', 'RAC1P', 'SEX')",0.0066
3705,WGTP,"('DEAR', 'NPF', 'RAC1P', 'SEX')",0.0
3706,WGTP,"('EDU', 'NPF', 'RAC1P', 'SEX')",0.0012
3707,WGTP,"('NPF', 'OWN_RENT', 'RAC1P', 'SEX')",0.0008
3708,WGTP,"('NOC', 'NPF', 'RAC1P', 'SEX')",0.0032
3709,WGTP,"('HISP', 'NPF', 'RAC1P', 'SEX')",0.0003
3710,WGTP,"('DEYE', 'NPF', 'RAC1P', 'SEX')",0.0001
3711,WGTP,"('AGEP', 'NPF', 'RAC1P', 'SEX')",0.0019
3712,WGTP,"('NPF', 'PWGTP', 'RAC1P', 'SEX')",0.0036
3713,WGTP,"('DVET', 'NPF', 'RAC1P', 'SEX')",0.0002
3714,WGTP,"('PINCP_DECILE', 'PUMA', 'RAC1P', 'SEX')",0.0015
3715,WGTP,"('INDP', 'PUMA', 'RAC1P', 'SEX')",0.0096
3716,WGTP,"('DEAR', 'PUMA', 'RAC1P', 'SEX')",0.0004
3717,WGTP,"('EDU', 'PUMA', 'RAC1P', 'SEX')",0.0017
3718,WGTP,"('OWN_RENT', 'PUMA', 'RAC1P', 'SEX')",0.0117
3719,WGTP,"('NOC', 'PUMA', 'RAC1P', 'SEX')",0.0098
3720,WGTP,"('HISP', 'PUMA', 'RAC1P', 'SEX')",0.0004
3721,WGTP,"('DEYE', 'PUMA', 'RAC1P', 'SEX')",0.0002
3722,WGTP,"('AGEP', 'PUMA', 'RAC1P', 'SEX')",0.0028
3723,WGTP,"('PUMA', 'PWGTP', 'RAC1P', 'SEX')",0.0065
3724,WGTP,"('DVET', 'PUMA', 'RAC1P', 'SEX')",0.0006
3725,WGTP,"('INDP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0065
3726,WGTP,"('DEAR', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0001
3727,WGTP,"('EDU', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0007
3728,WGTP,"('OWN_RENT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0049
3729,WGTP,"('NOC', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0035
3730,WGTP,"('HISP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0003
3731,WGTP,"('DEYE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0002
3732,WGTP,"('AGEP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0015
3733,WGTP,"('PINCP_DECILE', 'PWGTP', 'RAC1P', 'SEX')",0.0045
3734,WGTP,"('DVET', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0001
3735,WGTP,"('DEAR', 'INDP', 'RAC1P', 'SEX')",0.0013
3736,WGTP,"('EDU', 'INDP', 'RAC1P', 'SEX')",0.0073
3737,WGTP,"('INDP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0132
3738,WGTP,"('INDP', 'NOC', 'RAC1P', 'SEX')",0.0164
3739,WGTP,"('HISP', 'INDP', 'RAC1P', 'SEX')",0.0023
3740,WGTP,"('DEYE', 'INDP', 'RAC1P', 'SEX')",0.0014
3741,WGTP,"('AGEP', 'INDP', 'RAC1P', 'SEX')",0.01
3742,WGTP,"('INDP', 'PWGTP', 'RAC1P', 'SEX')",0.0268
3743,WGTP,"('DVET', 'INDP', 'RAC1P', 'SEX')",0.0014
3744,WGTP,"('DEAR', 'EDU', 'RAC1P', 'SEX')",0.0001
3745,WGTP,"('DEAR', 'OWN_RENT', 'RAC1P', 'SEX')",0.0008
3746,WGTP,"('DEAR', 'NOC', 'RAC1P', 'SEX')",0.0004
3747,WGTP,"('DEAR', 'HISP', 'RAC1P', 'SEX')",0.0
3748,WGTP,"('DEAR', 'DEYE', 'RAC1P', 'SEX')",0.0001
3749,WGTP,"('AGEP', 'DEAR', 'RAC1P', 'SEX')",0.0004
3750,WGTP,"('DEAR', 'PWGTP', 'RAC1P', 'SEX')",0.0003
3751,WGTP,"('DEAR', 'DVET', 'RAC1P', 'SEX')",0.0001
3752,WGTP,"('EDU', 'OWN_RENT', 'RAC1P', 'SEX')",0.0029
3753,WGTP,"('EDU', 'NOC', 'RAC1P', 'SEX')",0.0039
3754,WGTP,"('EDU', 'HISP', 'RAC1P', 'SEX')",0.0004
3755,WGTP,"('DEYE', 'EDU', 'RAC1P', 'SEX')",0.0003
3756,WGTP,"('AGEP', 'EDU', 'RAC1P', 'SEX')",0.002
3757,WGTP,"('EDU', 'PWGTP', 'RAC1P', 'SEX')",0.006
3758,WGTP,"('DVET', 'EDU', 'RAC1P', 'SEX')",0.0003
3759,WGTP,"('NOC', 'OWN_RENT', 'RAC1P', 'SEX')",0.0012
3760,WGTP,"('HISP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0014
3761,WGTP,"('DEYE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0013
3762,WGTP,"('AGEP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0103
3763,WGTP,"('OWN_RENT', 'PWGTP', 'RAC1P', 'SEX')",0.011
3764,WGTP,"('DVET', 'OWN_RENT', 'RAC1P', 'SEX')",0.0007
3765,WGTP,"('HISP', 'NOC', 'RAC1P', 'SEX')",0.0022
3766,WGTP,"('DEYE', 'NOC', 'RAC1P', 'SEX')",0.0006
3767,WGTP,"('AGEP', 'NOC', 'RAC1P', 'SEX')",0.0079
3768,WGTP,"('NOC', 'PWGTP', 'RAC1P', 'SEX')",0.0131
3769,WGTP,"('DVET', 'NOC', 'RAC1P', 'SEX')",0.0005
3770,WGTP,"('DEYE', 'HISP', 'RAC1P', 'SEX')",0.0001
3771,WGTP,"('AGEP', 'HISP', 'RAC1P', 'SEX')",0.0007
3772,WGTP,"('HISP', 'PWGTP', 'RAC1P', 'SEX')",0.0006
3773,WGTP,"('DVET', 'HISP', 'RAC1P', 'SEX')",0.0
3774,WGTP,"('AGEP', 'DEYE', 'RAC1P', 'SEX')",0.0004
3775,WGTP,"('DEYE', 'PWGTP', 'RAC1P', 'SEX')",0.0008
3776,WGTP,"('DEYE', 'DVET', 'RAC1P', 'SEX')",0.0001
3777,WGTP,"('AGEP', 'PWGTP', 'RAC1P', 'SEX')",0.0099
3778,WGTP,"('AGEP', 'DVET', 'RAC1P', 'SEX')",0.0002
3779,WGTP,"('DVET', 'PWGTP', 'RAC1P', 'SEX')",0.0015
3780,DEYE,"('DENSITY', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0595
3781,DEYE,"('DENSITY', 'POVPIP', 'RAC1P', 'SEX')",0.2878
3782,DEYE,"('DENSITY', 'DPHY', 'RAC1P', 'SEX')",0.0747
3783,DEYE,"('DENSITY', 'PINCP', 'RAC1P', 'SEX')",0.5222
3784,DEYE,"('DENSITY', 'MSP', 'RAC1P', 'SEX')",0.203
3785,DEYE,"('DENSITY', 'DREM', 'RAC1P', 'SEX')",0.0833
3786,DEYE,"('DENSITY', 'INDP_CAT', 'RAC1P', 'SEX')",0.3785
3787,DEYE,"('DENSITY', 'NPF', 'RAC1P', 'SEX')",0.2114
3788,DEYE,"('DENSITY', 'PUMA', 'RAC1P', 'SEX')",0.1694
3789,DEYE,"('DENSITY', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.3601
3790,DEYE,"('DENSITY', 'INDP', 'RAC1P', 'SEX')",0.5136
3791,DEYE,"('DEAR', 'DENSITY', 'RAC1P', 'SEX')",0.0463
3792,DEYE,"('DENSITY', 'EDU', 'RAC1P', 'SEX')",0.3871
3793,DEYE,"('DENSITY', 'OWN_RENT', 'RAC1P', 'SEX')",0.0771
3794,DEYE,"('DENSITY', 'NOC', 'RAC1P', 'SEX')",0.2023
3795,DEYE,"('DENSITY', 'HISP', 'RAC1P', 'SEX')",0.0716
3796,DEYE,"('DENSITY', 'RAC1P', 'SEX', 'WGTP')",0.4642
3797,DEYE,"('AGEP', 'DENSITY', 'RAC1P', 'SEX')",0.5322
3798,DEYE,"('DENSITY', 'PWGTP', 'RAC1P', 'SEX')",0.4698
3799,DEYE,"('DENSITY', 'DVET', 'RAC1P', 'SEX')",0.0334
3800,DEYE,"('HOUSING_TYPE', 'POVPIP', 'RAC1P', 'SEX')",0.1079
3801,DEYE,"('DPHY', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.032
3802,DEYE,"('HOUSING_TYPE', 'PINCP', 'RAC1P', 'SEX')",0.143
3803,DEYE,"('HOUSING_TYPE', 'MSP', 'RAC1P', 'SEX')",0.0527
3804,DEYE,"('DREM', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0374
3805,DEYE,"('HOUSING_TYPE', 'INDP_CAT', 'RAC1P', 'SEX')",0.1173
3806,DEYE,"('HOUSING_TYPE', 'NPF', 'RAC1P', 'SEX')",0.059
3807,DEYE,"('HOUSING_TYPE', 'PUMA', 'RAC1P', 'SEX')",0.1244
3808,DEYE,"('HOUSING_TYPE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0887
3809,DEYE,"('HOUSING_TYPE', 'INDP', 'RAC1P', 'SEX')",0.3702
3810,DEYE,"('DEAR', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0089
3811,DEYE,"('EDU', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.1111
3812,DEYE,"('HOUSING_TYPE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0082
3813,DEYE,"('HOUSING_TYPE', 'NOC', 'RAC1P', 'SEX')",0.0856
3814,DEYE,"('HISP', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0229
3815,DEYE,"('HOUSING_TYPE', 'RAC1P', 'SEX', 'WGTP')",0.0947
3816,DEYE,"('AGEP', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.1797
3817,DEYE,"('HOUSING_TYPE', 'PWGTP', 'RAC1P', 'SEX')",0.1333
3818,DEYE,"('DVET', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0136
3819,DEYE,"('DPHY', 'POVPIP', 'RAC1P', 'SEX')",0.1423
3820,DEYE,"('PINCP', 'POVPIP', 'RAC1P', 'SEX')",0.5753
3821,DEYE,"('MSP', 'POVPIP', 'RAC1P', 'SEX')",0.2703
3822,DEYE,"('DREM', 'POVPIP', 'RAC1P', 'SEX')",0.1297
3823,DEYE,"('INDP_CAT', 'POVPIP', 'RAC1P', 'SEX')",0.4005
3824,DEYE,"('NPF', 'POVPIP', 'RAC1P', 'SEX')",0.3381
3825,DEYE,"('POVPIP', 'PUMA', 'RAC1P', 'SEX')",0.4475
3826,DEYE,"('PINCP_DECILE', 'POVPIP', 'RAC1P', 'SEX')",0.3723
3827,DEYE,"('INDP', 'POVPIP', 'RAC1P', 'SEX')",0.4698
3828,DEYE,"('DEAR', 'POVPIP', 'RAC1P', 'SEX')",0.0782
3829,DEYE,"('EDU', 'POVPIP', 'RAC1P', 'SEX')",0.4328
3830,DEYE,"('OWN_RENT', 'POVPIP', 'RAC1P', 'SEX')",0.1151
3831,DEYE,"('NOC', 'POVPIP', 'RAC1P', 'SEX')",0.2623
3832,DEYE,"('HISP', 'POVPIP', 'RAC1P', 'SEX')",0.1231
3833,DEYE,"('POVPIP', 'RAC1P', 'SEX', 'WGTP')",0.5062
3834,DEYE,"('AGEP', 'POVPIP', 'RAC1P', 'SEX')",0.5785
3835,DEYE,"('POVPIP', 'PWGTP', 'RAC1P', 'SEX')",0.5327
3836,DEYE,"('DVET', 'POVPIP', 'RAC1P', 'SEX')",0.0748
3837,DEYE,"('DPHY', 'PINCP', 'RAC1P', 'SEX')",0.1648
3838,DEYE,"('DPHY', 'MSP', 'RAC1P', 'SEX')",0.0651
3839,DEYE,"('DPHY', 'DREM', 'RAC1P', 'SEX')",0.0394
3840,DEYE,"('DPHY', 'INDP_CAT', 'RAC1P', 'SEX')",0.1266
3841,DEYE,"('DPHY', 'NPF', 'RAC1P', 'SEX')",0.1104
3842,DEYE,"('DPHY', 'PUMA', 'RAC1P', 'SEX')",0.1402
3843,DEYE,"('DPHY', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.1157
3844,DEYE,"('DPHY', 'INDP', 'RAC1P', 'SEX')",0.4391
3845,DEYE,"('DEAR', 'DPHY', 'RAC1P', 'SEX')",0.0309
3846,DEYE,"('DPHY', 'EDU', 'RAC1P', 'SEX')",0.1307
3847,DEYE,"('DPHY', 'OWN_RENT', 'RAC1P', 'SEX')",0.0381
3848,DEYE,"('DPHY', 'NOC', 'RAC1P', 'SEX')",0.1243
3849,DEYE,"('DPHY', 'HISP', 'RAC1P', 'SEX')",0.0419
3850,DEYE,"('DPHY', 'RAC1P', 'SEX', 'WGTP')",0.1427
3851,DEYE,"('AGEP', 'DPHY', 'RAC1P', 'SEX')",0.1556
3852,DEYE,"('DPHY', 'PWGTP', 'RAC1P', 'SEX')",0.1603
3853,DEYE,"('DPHY', 'DVET', 'RAC1P', 'SEX')",0.0346
3854,DEYE,"('MSP', 'PINCP', 'RAC1P', 'SEX')",0.2937
3855,DEYE,"('DREM', 'PINCP', 'RAC1P', 'SEX')",0.1694
3856,DEYE,"('INDP_CAT', 'PINCP', 'RAC1P', 'SEX')",0.5087
3857,DEYE,"('NPF', 'PINCP', 'RAC1P', 'SEX')",0.474
3858,DEYE,"('PINCP', 'PUMA', 'RAC1P', 'SEX')",0.6942
3859,DEYE,"('PINCP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.3654
3860,DEYE,"('INDP', 'PINCP', 'RAC1P', 'SEX')",0.4275
3861,DEYE,"('DEAR', 'PINCP', 'RAC1P', 'SEX')",0.1311
3862,DEYE,"('EDU', 'PINCP', 'RAC1P', 'SEX')",0.5982
3863,DEYE,"('OWN_RENT', 'PINCP', 'RAC1P', 'SEX')",0.2271
3864,DEYE,"('NOC', 'PINCP', 'RAC1P', 'SEX')",0.3133
3865,DEYE,"('HISP', 'PINCP', 'RAC1P', 'SEX')",0.1747
3866,DEYE,"('PINCP', 'RAC1P', 'SEX', 'WGTP')",0.685
3867,DEYE,"('AGEP', 'PINCP', 'RAC1P', 'SEX')",0.6057
3868,DEYE,"('PINCP', 'PWGTP', 'RAC1P', 'SEX')",0.7112
3869,DEYE,"('DVET', 'PINCP', 'RAC1P', 'SEX')",0.1093
3870,DEYE,"('DREM', 'MSP', 'RAC1P', 'SEX')",0.0763
3871,DEYE,"('INDP_CAT', 'MSP', 'RAC1P', 'SEX')",0.2721
3872,DEYE,"('MSP', 'NPF', 'RAC1P', 'SEX')",0.2124
3873,DEYE,"('MSP', 'PUMA', 'RAC1P', 'SEX')",0.3303
3874,DEYE,"('MSP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.193
3875,DEYE,"('INDP', 'MSP', 'RAC1P', 'SEX')",0.4656
3876,DEYE,"('DEAR', 'MSP', 'RAC1P', 'SEX')",0.0436
3877,DEYE,"('EDU', 'MSP', 'RAC1P', 'SEX')",0.27
3878,DEYE,"('MSP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0673
3879,DEYE,"('MSP', 'NOC', 'RAC1P', 'SEX')",0.1763
3880,DEYE,"('HISP', 'MSP', 'RAC1P', 'SEX')",0.0822
3881,DEYE,"('MSP', 'RAC1P', 'SEX', 'WGTP')",0.3588
3882,DEYE,"('AGEP', 'MSP', 'RAC1P', 'SEX')",0.2491
3883,DEYE,"('MSP', 'PWGTP', 'RAC1P', 'SEX')",0.3725
3884,DEYE,"('DVET', 'MSP', 'RAC1P', 'SEX')",0.0461
3885,DEYE,"('DREM', 'INDP_CAT', 'RAC1P', 'SEX')",0.1295
3886,DEYE,"('DREM', 'NPF', 'RAC1P', 'SEX')",0.1049
3887,DEYE,"('DREM', 'PUMA', 'RAC1P', 'SEX')",0.1336
3888,DEYE,"('DREM', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.115
3889,DEYE,"('DREM', 'INDP', 'RAC1P', 'SEX')",0.4095
3890,DEYE,"('DEAR', 'DREM', 'RAC1P', 'SEX')",0.035
3891,DEYE,"('DREM', 'EDU', 'RAC1P', 'SEX')",0.1207
3892,DEYE,"('DREM', 'OWN_RENT', 'RAC1P', 'SEX')",0.0494
3893,DEYE,"('DREM', 'NOC', 'RAC1P', 'SEX')",0.1267
3894,DEYE,"('DREM', 'HISP', 'RAC1P', 'SEX')",0.0528
3895,DEYE,"('DREM', 'RAC1P', 'SEX', 'WGTP')",0.1428
3896,DEYE,"('AGEP', 'DREM', 'RAC1P', 'SEX')",0.1593
3897,DEYE,"('DREM', 'PWGTP', 'RAC1P', 'SEX')",0.1677
3898,DEYE,"('DREM', 'DVET', 'RAC1P', 'SEX')",0.039
3899,DEYE,"('INDP_CAT', 'NPF', 'RAC1P', 'SEX')",0.3751
3900,DEYE,"('INDP_CAT', 'PUMA', 'RAC1P', 'SEX')",0.5369
3901,DEYE,"('INDP_CAT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.443
3902,DEYE,"('INDP', 'INDP_CAT', 'RAC1P', 'SEX')",0.4685
3903,DEYE,"('DEAR', 'INDP_CAT', 'RAC1P', 'SEX')",0.1042
3904,DEYE,"('EDU', 'INDP_CAT', 'RAC1P', 'SEX')",0.4954
3905,DEYE,"('INDP_CAT', 'OWN_RENT', 'RAC1P', 'SEX')",0.1935
3906,DEYE,"('INDP_CAT', 'NOC', 'RAC1P', 'SEX')",0.2822
3907,DEYE,"('HISP', 'INDP_CAT', 'RAC1P', 'SEX')",0.1464
3908,DEYE,"('INDP_CAT', 'RAC1P', 'SEX', 'WGTP')",0.5341
3909,DEYE,"('AGEP', 'INDP_CAT', 'RAC1P', 'SEX')",0.5778
3910,DEYE,"('INDP_CAT', 'PWGTP', 'RAC1P', 'SEX')",0.5591
3911,DEYE,"('DVET', 'INDP_CAT', 'RAC1P', 'SEX')",0.0977
3912,DEYE,"('NPF', 'PUMA', 'RAC1P', 'SEX')",0.3923
3913,DEYE,"('NPF', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.3549
3914,DEYE,"('INDP', 'NPF', 'RAC1P', 'SEX')",0.5062
3915,DEYE,"('DEAR', 'NPF', 'RAC1P', 'SEX')",0.0687
3916,DEYE,"('EDU', 'NPF', 'RAC1P', 'SEX')",0.3702
3917,DEYE,"('NPF', 'OWN_RENT', 'RAC1P', 'SEX')",0.1074
3918,DEYE,"('NOC', 'NPF', 'RAC1P', 'SEX')",0.2072
3919,DEYE,"('HISP', 'NPF', 'RAC1P', 'SEX')",0.1162
3920,DEYE,"('NPF', 'RAC1P', 'SEX', 'WGTP')",0.4641
3921,DEYE,"('AGEP', 'NPF', 'RAC1P', 'SEX')",0.4678
3922,DEYE,"('NPF', 'PWGTP', 'RAC1P', 'SEX')",0.4386
3923,DEYE,"('DVET', 'NPF', 'RAC1P', 'SEX')",0.0633
3924,DEYE,"('PINCP_DECILE', 'PUMA', 'RAC1P', 'SEX')",0.5698
3925,DEYE,"('INDP', 'PUMA', 'RAC1P', 'SEX')",0.4855
3926,DEYE,"('DEAR', 'PUMA', 'RAC1P', 'SEX')",0.1098
3927,DEYE,"('EDU', 'PUMA', 'RAC1P', 'SEX')",0.5625
3928,DEYE,"('OWN_RENT', 'PUMA', 'RAC1P', 'SEX')",0.1607
3929,DEYE,"('NOC', 'PUMA', 'RAC1P', 'SEX')",0.3277
3930,DEYE,"('HISP', 'PUMA', 'RAC1P', 'SEX')",0.133
3931,DEYE,"('PUMA', 'RAC1P', 'SEX', 'WGTP')",0.6382
3932,DEYE,"('AGEP', 'PUMA', 'RAC1P', 'SEX')",0.7
3933,DEYE,"('PUMA', 'PWGTP', 'RAC1P', 'SEX')",0.6638
3934,DEYE,"('DVET', 'PUMA', 'RAC1P', 'SEX')",0.0865
3935,DEYE,"('INDP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.4724
3936,DEYE,"('DEAR', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0784
3937,DEYE,"('EDU', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.4455
3938,DEYE,"('OWN_RENT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.1367
3939,DEYE,"('NOC', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.2582
3940,DEYE,"('HISP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.1326
3941,DEYE,"('PINCP_DECILE', 'RAC1P', 'SEX', 'WGTP')",0.5796
3942,DEYE,"('AGEP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.5376
3943,DEYE,"('PINCP_DECILE', 'PWGTP', 'RAC1P', 'SEX')",0.603
3944,DEYE,"('DVET', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0741
3945,DEYE,"('DEAR', 'INDP', 'RAC1P', 'SEX')",0.3769
3946,DEYE,"('EDU', 'INDP', 'RAC1P', 'SEX')",0.5205
3947,DEYE,"('INDP', 'OWN_RENT', 'RAC1P', 'SEX')",0.4413
3948,DEYE,"('INDP', 'NOC', 'RAC1P', 'SEX')",0.4802
3949,DEYE,"('HISP', 'INDP', 'RAC1P', 'SEX')",0.3914
3950,DEYE,"('INDP', 'RAC1P', 'SEX', 'WGTP')",0.4626
3951,DEYE,"('AGEP', 'INDP', 'RAC1P', 'SEX')",0.5152
3952,DEYE,"('INDP', 'PWGTP', 'RAC1P', 'SEX')",0.4853
3953,DEYE,"('DVET', 'INDP', 'RAC1P', 'SEX')",0.3742
3954,DEYE,"('DEAR', 'EDU', 'RAC1P', 'SEX')",0.0985
3955,DEYE,"('DEAR', 'OWN_RENT', 'RAC1P', 'SEX')",0.0094
3956,DEYE,"('DEAR', 'NOC', 'RAC1P', 'SEX')",0.0881
3957,DEYE,"('DEAR', 'HISP', 'RAC1P', 'SEX')",0.0159
3958,DEYE,"('DEAR', 'RAC1P', 'SEX', 'WGTP')",0.0989
3959,DEYE,"('AGEP', 'DEAR', 'RAC1P', 'SEX')",0.149
3960,DEYE,"('DEAR', 'PWGTP', 'RAC1P', 'SEX')",0.1063
3961,DEYE,"('DEAR', 'DVET', 'RAC1P', 'SEX')",0.0127
3962,DEYE,"('EDU', 'OWN_RENT', 'RAC1P', 'SEX')",0.1711
3963,DEYE,"('EDU', 'NOC', 'RAC1P', 'SEX')",0.2788
3964,DEYE,"('EDU', 'HISP', 'RAC1P', 'SEX')",0.1364
3965,DEYE,"('EDU', 'RAC1P', 'SEX', 'WGTP')",0.593
3966,DEYE,"('AGEP', 'EDU', 'RAC1P', 'SEX')",0.6192
3967,DEYE,"('EDU', 'PWGTP', 'RAC1P', 'SEX')",0.6144
3968,DEYE,"('DVET', 'EDU', 'RAC1P', 'SEX')",0.0829
3969,DEYE,"('NOC', 'OWN_RENT', 'RAC1P', 'SEX')",0.1027
3970,DEYE,"('HISP', 'OWN_RENT', 'RAC1P', 'SEX')",0.044
3971,DEYE,"('OWN_RENT', 'RAC1P', 'SEX', 'WGTP')",0.1514
3972,DEYE,"('AGEP', 'OWN_RENT', 'RAC1P', 'SEX')",0.2814
3973,DEYE,"('OWN_RENT', 'PWGTP', 'RAC1P', 'SEX')",0.1875
3974,DEYE,"('DVET', 'OWN_RENT', 'RAC1P', 'SEX')",0.0151
3975,DEYE,"('HISP', 'NOC', 'RAC1P', 'SEX')",0.1227
3976,DEYE,"('NOC', 'RAC1P', 'SEX', 'WGTP')",0.3065
3977,DEYE,"('AGEP', 'NOC', 'RAC1P', 'SEX')",0.38
3978,DEYE,"('NOC', 'PWGTP', 'RAC1P', 'SEX')",0.3601
3979,DEYE,"('DVET', 'NOC', 'RAC1P', 'SEX')",0.0903
3980,DEYE,"('HISP', 'RAC1P', 'SEX', 'WGTP')",0.1446
3981,DEYE,"('AGEP', 'HISP', 'RAC1P', 'SEX')",0.1943
3982,DEYE,"('HISP', 'PWGTP', 'RAC1P', 'SEX')",0.1542
3983,DEYE,"('DVET', 'HISP', 'RAC1P', 'SEX')",0.0207
3984,DEYE,"('AGEP', 'RAC1P', 'SEX', 'WGTP')",0.7136
3985,DEYE,"('PWGTP', 'RAC1P', 'SEX', 'WGTP')",0.4506
3986,DEYE,"('DVET', 'RAC1P', 'SEX', 'WGTP')",0.0928
3987,DEYE,"('AGEP', 'PWGTP', 'RAC1P', 'SEX')",0.7191
3988,DEYE,"('AGEP', 'DVET', 'RAC1P', 'SEX')",0.1416
3989,DEYE,"('DVET', 'PWGTP', 'RAC1P', 'SEX')",0.1053
3990,AGEP,"('DENSITY', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0004
3991,AGEP,"('DENSITY', 'POVPIP', 'RAC1P', 'SEX')",0.0011
3992,AGEP,"('DENSITY', 'DPHY', 'RAC1P', 'SEX')",0.0032
3993,AGEP,"('DENSITY', 'PINCP', 'RAC1P', 'SEX')",0.0018
3994,AGEP,"('DENSITY', 'MSP', 'RAC1P', 'SEX')",0.0008
3995,AGEP,"('DENSITY', 'DREM', 'RAC1P', 'SEX')",0.003
3996,AGEP,"('DENSITY', 'INDP_CAT', 'RAC1P', 'SEX')",0.0009
3997,AGEP,"('DENSITY', 'NPF', 'RAC1P', 'SEX')",0.0007
3998,AGEP,"('DENSITY', 'PUMA', 'RAC1P', 'SEX')",0.0004
3999,AGEP,"('DENSITY', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.001
4000,AGEP,"('DENSITY', 'INDP', 'RAC1P', 'SEX')",0.0066
4001,AGEP,"('DEAR', 'DENSITY', 'RAC1P', 'SEX')",0.0001
4002,AGEP,"('DENSITY', 'EDU', 'RAC1P', 'SEX')",0.0041
4003,AGEP,"('DENSITY', 'OWN_RENT', 'RAC1P', 'SEX')",0.0002
4004,AGEP,"('DENSITY', 'NOC', 'RAC1P', 'SEX')",0.001
4005,AGEP,"('DENSITY', 'HISP', 'RAC1P', 'SEX')",0.0004
4006,AGEP,"('DENSITY', 'RAC1P', 'SEX', 'WGTP')",0.0013
4007,AGEP,"('DENSITY', 'DEYE', 'RAC1P', 'SEX')",0.0001
4008,AGEP,"('DENSITY', 'PWGTP', 'RAC1P', 'SEX')",0.0014
4009,AGEP,"('DENSITY', 'DVET', 'RAC1P', 'SEX')",0.0001
4010,AGEP,"('HOUSING_TYPE', 'POVPIP', 'RAC1P', 'SEX')",0.0002
4011,AGEP,"('DPHY', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0004
4012,AGEP,"('HOUSING_TYPE', 'PINCP', 'RAC1P', 'SEX')",0.0011
4013,AGEP,"('HOUSING_TYPE', 'MSP', 'RAC1P', 'SEX')",0.0
4014,AGEP,"('DREM', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0003
4015,AGEP,"('HOUSING_TYPE', 'INDP_CAT', 'RAC1P', 'SEX')",0.0004
4016,AGEP,"('HOUSING_TYPE', 'NPF', 'RAC1P', 'SEX')",0.0
4017,AGEP,"('HOUSING_TYPE', 'PUMA', 'RAC1P', 'SEX')",0.0003
4018,AGEP,"('HOUSING_TYPE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0006
4019,AGEP,"('HOUSING_TYPE', 'INDP', 'RAC1P', 'SEX')",0.0024
4020,AGEP,"('DEAR', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0
4021,AGEP,"('EDU', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0014
4022,AGEP,"('HOUSING_TYPE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0
